,garden,crop,species,variant,latitude,longitude,country,province,IUCNRedList
317,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,,NA,NA, ,,NA
318,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,,NA,NA, ,,NA
319,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,,NA,NA, ,,NA
320,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,,NA,NA, ,,NA
321,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,,NA,NA, ,,NA
322,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,,NA,NA, ,,NA
323,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,,NA,NA, ,,NA
324,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,,NA,NA, ,,NA
325,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,,NA,NA,Canada,Quebec,NA
326,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,,NA,NA,Canada,Quebec,NA
327,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,,NA,NA, ,,NA
328,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,,NA,NA, ,,NA
329,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,,NA,NA, ,,NA
330,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,,NA,NA, ,,NA
331,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,,NA,NA, ,,NA
332,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,,NA,NA, ,,NA
333,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,,NA,NA, ,,NA
334,Montreal Botanical Garden,Witch Hazel,Hamamelis virginiana,Lemon Lime',NA,NA, ,,NA
335,Montreal Botanical Garden,Sainfoin,Hedysarum alpinum,,NA,NA, ,,NA
336,Montreal Botanical Garden,Sainfoin,Hedysarum alpinum,,NA,NA, ,,NA
337,Montreal Botanical Garden,Sunflower,Helianthus annuus,,NA,NA, ,,NA
338,Montreal Botanical Garden,Sunflower,Helianthus annuus,,NA,NA, ,,NA
339,Montreal Botanical Garden,Sunflower,Helianthus divaricatus,,NA,NA,Canada,Quebec,NA
340,Montreal Botanical Garden,Sunflower,Helianthus divaricatus,,NA,NA,Canada,Quebec,NA
341,Montreal Botanical Garden,Sunflower,Helianthus divaricatus,,NA,NA,Canada,Quebec,NA
342,Montreal Botanical Garden,Sunflower,Helianthus divaricatus,,NA,NA,Canada,Quebec,NA
343,Montreal Botanical Garden,Sunflower,Helianthus giganteus,,NA,NA, ,,NA
344,Montreal Botanical Garden,Hop,Humulus lupulus,Mount Hood',NA,NA, ,,NA
345,Montreal Botanical Garden,Hop,Humulus lupulus,,NA,NA, ,,NA
346,Montreal Botanical Garden,Hop,Humulus lupulus,,NA,NA, ,,NA
347,Montreal Botanical Garden,Hop,Humulus lupulus,,NA,NA,Hungary,,NA
348,Montreal Botanical Garden,Hop,Humulus lupulus,Nugget',NA,NA, ,,NA
349,Montreal Botanical Garden,Hop,Humulus lupulus,Aureus',NA,NA, ,,NA
350,Montreal Botanical Garden,Walnut,Juglans cinerea,,NA,NA, ,,NA
351,Montreal Botanical Garden,Walnut,Juglans cinerea,,NA,NA,Canada,Quebec,NA
352,Montreal Botanical Garden,Walnut,Juglans nigra,,NA,NA, ,,NA
353,Montreal Botanical Garden,Walnut,Juglans nigra,,NA,NA, ,,NA
354,Montreal Botanical Garden,Walnut,Juglans nigra,,NA,NA, ,,NA
355,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA, ,,NA
356,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA, ,,NA
357,Montreal Botanical Garden,Larch,Larix laricina,Blue Sparkler',NA,NA, ,,NA
358,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA, ,,NA
359,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA, ,,NA
360,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA, ,,NA
361,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA, ,,NA
362,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA, ,,NA
363,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA, ,,NA
364,Montreal Botanical Garden,Larch,Larix laricina,Lanark',NA,NA, ,,NA
365,Montreal Botanical Garden,Larch,Larix laricina,Emerald Curtain',NA,NA, ,,NA
366,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA, ,,NA
367,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA, ,,NA
368,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA, ,,NA
369,Montreal Botanical Garden,Larch,Larix laricina,Little Blue Ball',NA,NA, ,,NA
370,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA,Canada,Quebec,NA
371,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA, ,,NA
372,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA, ,,NA
373,Montreal Botanical Garden,Larch,Larix laricina,(glauca),NA,NA, ,,NA
374,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA, ,,NA
375,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA, ,,NA
376,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA, ,,NA
377,Montreal Botanical Garden,Larch,Larix laricina,,NA,NA, ,,NA
378,Montreal Botanical Garden,Lesquerella,Lesquerella alpina,,NA,NA, ,,NA
379,Montreal Botanical Garden,Flax,Linum lewisii,,NA,NA, ,,NA
380,Montreal Botanical Garden,Flax,Linum lewisii,,NA,NA, ,,NA
381,Montreal Botanical Garden,Flax,Linum lewisii,,NA,NA, ,,NA
382,Montreal Botanical Garden,Flax,Linum lewisii,,NA,NA, ,,NA
383,Montreal Botanical Garden,Lupin,Lupinus polyphyllus,Russell Blue',NA,NA, ,,NA
384,Montreal Botanical Garden,Lupin,Lupinus polyphyllus,,NA,NA, ,,NA
385,Montreal Botanical Garden,Lupin,Lupinus polyphyllus,Russell Blanc',NA,NA, ,,NA
386,Montreal Botanical Garden,Lupin,Lupinus polyphyllus,Russell Rouge',NA,NA, ,,NA
387,Montreal Botanical Garden,Lupin,Lupinus polyphyllus,Russell Jaune',NA,NA, ,,NA
388,Montreal Botanical Garden,Lupin,Lupinus polyphyllus,Russel Hybrids',NA,NA, ,,NA
389,Montreal Botanical Garden,Lupin,Lupinus polyphyllus,Russell Rose',NA,NA, ,,NA
390,Montreal Botanical Garden,Magnolia,Magnolia acuminata,,NA,NA, ,,NA
391,Montreal Botanical Garden,Magnolia,Magnolia acuminata,Golden Glow',NA,NA, ,,NA
392,Montreal Botanical Garden,Mint,Mentha arvensis,,NA,NA, ,,NA
393,Montreal Botanical Garden,Mint,Mentha arvensis,,NA,NA, ,,NA
394,Montreal Botanical Garden,Corn Mint,Mentha canadensis,,NA,NA, ,,NA
395,Montreal Botanical Garden,Corn Mint,Mentha canadensis,,NA,NA, ,,NA
396,Montreal Botanical Garden,Water Lily,Nymphaea tetragona,Joanne Pring',NA,NA, ,,NA
397,Montreal Botanical Garden,Water Lily,Nymphaea tetragona,Joanne Pring',NA,NA, ,,NA
398,Montreal Botanical Garden,Evening primrose,Oenothera biennis,,NA,NA, ,,NA
399,Montreal Botanical Garden,Evening primrose,Oenothera biennis,,NA,NA, ,,NA
400,Montreal Botanical Garden,Evening primrose,Oenothera biennis,,NA,NA, ,,NA
401,Montreal Botanical Garden,Evening primrose,Oenothera pilosella, pilosella,NA,NA,Canada,Quebec,NA
402,Montreal Botanical Garden,Evening primrose,Oenothera pilosella,Yella Fella',NA,NA, ,,NA
403,Montreal Botanical Garden,Evening primrose,Oenothera pilosella, pilosella,NA,NA,Canada,Quebec,NA
404,Montreal Botanical Garden,Evening primrose,Oenothera serrulata,,NA,NA,United States, Colorado,NA
405,Montreal Botanical Garden,Evening primrose,Oenothera serrulata,,NA,NA,United States, Colorado,NA
406,Montreal Botanical Garden,Evening primrose,Oenothera serrulata,,NA,NA,United States, Colorado,NA
407,Montreal Botanical Garden,Proso millet,Panicum virgatum,Shenandoah',NA,NA, ,,NA
408,Montreal Botanical Garden,Proso millet,Panicum virgatum,Emerald Chief',NA,NA, ,,NA
409,Montreal Botanical Garden,Proso millet,Panicum virgatum,Heavy Metal',NA,NA, ,,NA
410,Montreal Botanical Garden,Proso millet,Panicum virgatum,Cheyenne Sky',NA,NA, ,,NA
411,Montreal Botanical Garden,Proso millet,Panicum virgatum,Shenandoah',NA,NA, ,,NA
412,Montreal Botanical Garden,Proso millet,Panicum virgatum,Heavy Metal',NA,NA, ,,NA
413,Montreal Botanical Garden,Proso millet,Panicum virgatum,Heavy Metal',NA,NA, ,,NA
414,Montreal Botanical Garden,Proso millet,Panicum virgatum,Northwind',NA,NA, ,,NA
415,Montreal Botanical Garden,Proso millet,Panicum virgatum,Heavy Metal',NA,NA, ,,NA
416,Montreal Botanical Garden,Proso millet,Panicum virgatum,Badlands',NA,NA, ,,NA
417,Montreal Botanical Garden,Proso millet,Panicum virgatum,Rotstrahlbusch',NA,NA, ,,NA
418,Montreal Botanical Garden,Proso millet,Panicum virgatum,Squaw',NA,NA, ,,NA
419,Montreal Botanical Garden,Proso millet,Panicum virgatum,Cloud Nine',NA,NA, ,,NA
420,Montreal Botanical Garden,Proso millet,Panicum virgatum,Blood Brothers',NA,NA, ,,NA
421,Montreal Botanical Garden,Proso millet,Panicum virgatum,Dallas Blues',NA,NA, ,,NA
422,Montreal Botanical Garden,Proso millet,Panicum virgatum,Cape Breeze',NA,NA, ,,NA
423,Montreal Botanical Garden,Proso millet,Panicum virgatum,Shenandoah',NA,NA, ,,NA
424,Montreal Botanical Garden,Proso millet,Panicum virgatum,Prairie Winds Apache Rose',NA,NA, ,,NA
425,Montreal Botanical Garden,Canary Grass,Phalaris arundinacea,,NA,NA, ,,NA
426,Montreal Botanical Garden,Canary Grass,Phalaris arundinacea,Picta',NA,NA, ,,NA
427,Montreal Botanical Garden,Canary Grass,Phalaris arundinacea,Picta',NA,NA, ,,NA
428,Montreal Botanical Garden,Canary Grass,Phalaris arundinacea,Picta',NA,NA, ,,NA
429,Montreal Botanical Garden,Spruce,Picea glauca,,NA,NA, ,,NA
430,Montreal Botanical Garden,Spruce,Picea glauca,,NA,NA, ,,NA
431,Montreal Botanical Garden,Spruce,Picea glauca,Pendula',NA,NA, ,,NA
432,Montreal Botanical Garden,Spruce,Picea glauca,Pendula',NA,NA, ,,NA
433,Montreal Botanical Garden,Spruce,Picea glauca,Pendula',NA,NA, ,,NA
434,Montreal Botanical Garden,Spruce,Picea glauca,,NA,NA,Canada,Quebec,NA
435,Montreal Botanical Garden,Spruce,Picea glauca,Rainbow's End',NA,NA, ,,NA
436,Montreal Botanical Garden,Spruce,Picea glauca,,NA,NA, ,,NA
437,Montreal Botanical Garden,Spruce,Picea glauca,Echiniformis',NA,NA, ,,NA
438,Montreal Botanical Garden,Spruce,Picea glauca,Yukon Blue',NA,NA, ,,NA
439,Montreal Botanical Garden,Spruce,Picea glauca,Echiniformis',NA,NA, ,,NA
440,Montreal Botanical Garden,Spruce,Picea glauca,,NA,NA, ,,NA
441,Montreal Botanical Garden,Spruce,Picea glauca,,NA,NA, ,,NA
442,Montreal Botanical Garden,Spruce,Picea glauca,,NA,NA, ,,NA
443,Montreal Botanical Garden,Spruce,Picea glauca,,NA,NA, ,,NA
444,Montreal Botanical Garden,Spruce,Picea glauca,Humpty Dumpty',NA,NA, ,,NA
445,Montreal Botanical Garden,Spruce,Picea glauca,Pendula',NA,NA, ,,NA
446,Montreal Botanical Garden,Spruce,Picea glauca,Rainbow's End',NA,NA, ,,NA
447,Montreal Botanical Garden,Spruce,Picea glauca,Wild Acres',NA,NA, ,,NA
448,Montreal Botanical Garden,Spruce,Picea glauca,Pendula',NA,NA, ,,NA
449,Montreal Botanical Garden,Spruce,Picea glauca,Eagle Rock',NA,NA, ,,NA
450,Montreal Botanical Garden,Spruce,Picea glauca,Wild Acres',NA,NA, ,,NA
451,Montreal Botanical Garden,Spruce,Picea glauca,Pendula',NA,NA, ,,NA
452,Montreal Botanical Garden,Spruce,Picea glauca,Pendula',NA,NA, ,,NA
453,Montreal Botanical Garden,Spruce,Picea glauca,,NA,NA, ,,NA
454,Montreal Botanical Garden,Spruce,Picea glauca,Pendula',NA,NA, ,,NA
455,Montreal Botanical Garden,Spruce,Picea glauca,Pendula',NA,NA, ,,NA
456,Montreal Botanical Garden,Spruce,Picea glauca,Alberta Globe',NA,NA, ,,NA
457,Montreal Botanical Garden,Spruce,Picea glauca,,NA,NA, ,,NA
458,Montreal Botanical Garden,Spruce,Picea glauca,Densata',NA,NA, ,,NA
459,Montreal Botanical Garden,Spruce,Picea glauca,Pendula',NA,NA, ,,NA
460,Montreal Botanical Garden,Spruce,Picea glauca,,NA,NA, ,,NA
461,Montreal Botanical Garden,Spruce,Picea glauca,,NA,NA,Canada,Quebec,NA
462,Montreal Botanical Garden,Spruce,Picea glauca,,NA,NA, ,,NA
463,Montreal Botanical Garden,Spruce,Picea glauca,,NA,NA, ,,NA
464,Montreal Botanical Garden,Spruce,Picea glauca,Alberta Globe',NA,NA, ,,NA
465,Montreal Botanical Garden,Spruce,Picea glauca,,NA,NA, ,,NA
466,Montreal Botanical Garden,Spruce,Picea glauca,,NA,NA, ,,NA
467,Montreal Botanical Garden,Spruce,Picea glauca,Echiniformis',NA,NA, ,,NA
468,Montreal Botanical Garden,Spruce,Picea mariana,Blue Teardrop',NA,NA, ,,NA
469,Montreal Botanical Garden,Spruce,Picea mariana,Nana',NA,NA, ,,NA
470,Montreal Botanical Garden,Spruce,Picea mariana,Nana',NA,NA, ,,NA
471,Montreal Botanical Garden,Spruce,Picea mariana,Fastigiata',NA,NA, ,,NA
472,Montreal Botanical Garden,Spruce,Picea mariana,,NA,NA, ,,NA
473,Montreal Botanical Garden,Spruce,Picea mariana,,NA,NA, ,,NA
474,Montreal Botanical Garden,Spruce,Picea mariana,,NA,NA,Canada,Quebec,NA
475,Montreal Botanical Garden,Spruce,Picea mariana,,NA,NA,Canada,Quebec,NA
476,Montreal Botanical Garden,Spruce,Picea mariana,Nana',NA,NA, ,,NA
477,Montreal Botanical Garden,Spruce,Picea mariana,Nana',NA,NA, ,,NA
478,Montreal Botanical Garden,Spruce,Picea mariana,Doumetii',NA,NA, ,,NA
479,Montreal Botanical Garden,Spruce,Picea mariana,Laurentian Falls',NA,NA, ,,NA
480,Montreal Botanical Garden,Spruce,Picea mariana,,NA,NA, ,,NA
481,Montreal Botanical Garden,Spruce,Picea mariana,,NA,NA, ,,NA
482,Montreal Botanical Garden,Spruce,Picea mariana,Mont-Tremblant',NA,NA, ,,NA
483,Montreal Botanical Garden,Spruce,Picea mariana,,NA,NA, ,,NA
484,Montreal Botanical Garden,Spruce,Picea mariana,Golden',NA,NA, ,,NA
485,Montreal Botanical Garden,Spruce,Picea mariana,,NA,NA, ,,NA
486,Montreal Botanical Garden,Spruce,Picea mariana,,NA,NA, ,,NA
487,Montreal Botanical Garden,Spruce,Picea rubens,,NA,NA, ,,NA
488,Montreal Botanical Garden,Spruce,Picea rubens,,NA,NA, ,,NA
489,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
490,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA,Canada,Quebec,NA
491,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
492,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
493,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
494,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
495,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
496,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
497,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
498,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
499,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
500,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
501,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
502,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
503,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
504,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
505,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
506,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
507,Montreal Botanical Garden,Pine,Pinus banksiana,Uncle Fogy',NA,NA, ,,NA
508,Montreal Botanical Garden,Pine,Pinus banksiana,Schoodic',NA,NA, ,,NA
509,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA, ,,NA
510,Montreal Botanical Garden,Pine,Pinus banksiana,Schoodic',NA,NA, ,,NA
511,Montreal Botanical Garden,Pine,Pinus banksiana,,NA,NA,Canada,Quebec,NA
512,Montreal Botanical Garden,Pine,Pinus contorta,latifolia,NA,NA, ,,NA
513,Montreal Botanical Garden,Pine,Pinus contorta,Taylor's Sunburst',NA,NA, ,,NA
514,Montreal Botanical Garden,Pine,Pinus contorta,Taylor's Sunburst',NA,NA, ,,NA
515,Montreal Botanical Garden,Pine,Pinus contorta,,NA,NA, ,,NA
516,Montreal Botanical Garden,Pine,Pinus monticola,,NA,NA, ,,NA
517,Montreal Botanical Garden,Pine,Pinus monticola,,NA,NA, ,,NA
518,Montreal Botanical Garden,Pine,Pinus monticola,Rigby's Weeping',NA,NA, ,,NA
519,Montreal Botanical Garden,Pine,Pinus ponderosa,,NA,NA, ,,NA
520,Montreal Botanical Garden,Pine,Pinus resinosa,,NA,NA, ,,NA
521,Montreal Botanical Garden,Pine,Pinus resinosa,,NA,NA, ,,NA
522,Montreal Botanical Garden,Pine,Pinus resinosa,,NA,NA, ,,NA
523,Montreal Botanical Garden,Pine,Pinus resinosa,,NA,NA, ,,NA
524,Montreal Botanical Garden,Pine,Pinus resinosa,Morel',NA,NA, ,,NA
525,Montreal Botanical Garden,Pine,Pinus rigida,Aurea',NA,NA, ,,NA
526,Montreal Botanical Garden,Pine,Pinus rigida,Sand Beach',NA,NA, ,,NA
527,Montreal Botanical Garden,Pine,Pinus strobus,Louie',NA,NA, ,,NA
528,Montreal Botanical Garden,Pine,Pinus strobus,Brevifolia',NA,NA, ,,NA
529,Montreal Botanical Garden,Pine,Pinus strobus,,NA,NA,Canada,Quebec,NA
530,Montreal Botanical Garden,Pine,Pinus strobus,Stonybrook',NA,NA, ,,NA
531,Montreal Botanical Garden,Pine,Pinus strobus,Little Giant',NA,NA, ,,NA
532,Montreal Botanical Garden,Pine,Pinus strobus,Mini Twists',NA,NA, ,,NA
533,Montreal Botanical Garden,Pine,Pinus strobus,,NA,NA, ,,NA
534,Montreal Botanical Garden,Pine,Pinus strobus,Nana',NA,NA, ,,NA
535,Montreal Botanical Garden,Pine,Pinus strobus,Nana',NA,NA, ,,NA
536,Montreal Botanical Garden,Pine,Pinus strobus,Pendula',NA,NA, ,,NA
537,Montreal Botanical Garden,Pine,Pinus strobus,,NA,NA, ,,NA
538,Montreal Botanical Garden,Pine,Pinus strobus,Stonybrook',NA,NA, ,,NA
539,Montreal Botanical Garden,Pine,Pinus strobus,Pygmaea',NA,NA, ,,NA
540,Montreal Botanical Garden,Pine,Pinus strobus,Sea Urchin',NA,NA, ,,NA
541,Montreal Botanical Garden,Pine,Pinus strobus,Mini Twists',NA,NA, ,,NA
542,Montreal Botanical Garden,Pine,Pinus strobus,Alba',NA,NA, ,,NA
543,Montreal Botanical Garden,Pine,Pinus strobus,Minima',NA,NA, ,,NA
544,Montreal Botanical Garden,Pine,Pinus strobus,,NA,NA, ,,NA
545,Montreal Botanical Garden,Pine,Pinus strobus,Niagara Falls',NA,NA, ,,NA
546,Montreal Botanical Garden,Pine,Pinus strobus,White Tip',NA,NA, ,,NA
547,Montreal Botanical Garden,Pine,Pinus strobus,,NA,NA, ,,NA
548,Montreal Botanical Garden,Pine,Pinus strobus,Mini Twists',NA,NA, ,,NA
549,Montreal Botanical Garden,Pine,Pinus strobus,,NA,NA, ,,NA
550,Montreal Botanical Garden,Pine,Pinus strobus,Mini Twists',NA,NA, ,,NA
551,Montreal Botanical Garden,Pine,Pinus strobus,,NA,NA, ,,NA
552,Montreal Botanical Garden,Pine,Pinus strobus,Horsford',NA,NA, ,,NA
553,Montreal Botanical Garden,Pine,Pinus strobus,Nana',NA,NA, ,,NA
554,Montreal Botanical Garden,Pine,Pinus strobus,,NA,NA, ,,NA
555,Montreal Botanical Garden,Pine,Pinus strobus,,NA,NA, ,,NA
556,Montreal Botanical Garden,Pine,Pinus strobus,Torulosa',NA,NA, ,,NA
557,Montreal Botanical Garden,Pine,Pinus strobus,Elkin's Dwarf',NA,NA, ,,NA
558,Montreal Botanical Garden,Pine,Pinus strobus,Elf',NA,NA, ,,NA
559,Montreal Botanical Garden,Pine,Pinus strobus,,NA,NA, ,,NA
560,Montreal Botanical Garden,Pine,Pinus strobus,Contorta',NA,NA, ,,NA
561,Montreal Botanical Garden,Pine,Pinus strobus,Angel Falls',NA,NA, ,,NA
562,Montreal Botanical Garden,Pine,Pinus strobus,Diggy',NA,NA, ,,NA
563,Montreal Botanical Garden,Pine,Pinus strobus,,NA,NA, ,,NA
564,Montreal Botanical Garden,Pine,Pinus strobus,Pumila',NA,NA, ,,NA
565,Montreal Botanical Garden,Pine,Pinus strobus,,NA,NA, ,,NA
566,Montreal Botanical Garden,Pine,Pinus strobus,,NA,NA, ,,NA
567,Montreal Botanical Garden,Bluegrass,Poa alpina,,NA,NA,Canada,Quebec,NA
568,Montreal Botanical Garden,Bluegrass,Poa pratensis,,NA,NA, ,,NA
569,Montreal Botanical Garden,Poplar,Populus tremuloides,,NA,NA, ,,NA
570,Montreal Botanical Garden,Poplar,Populus tremuloides,,NA,NA, ,,NA
571,Montreal Botanical Garden,Poplar,Populus tremuloides,,NA,NA, ,,NA
572,Montreal Botanical Garden,Poplar,Populus tremuloides,,NA,NA, ,,NA
573,Montreal Botanical Garden,Poplar,Populus tremuloides,,NA,NA, ,,NA
574,Montreal Botanical Garden,Poplar,Populus tremuloides,,NA,NA, ,,NA
575,Montreal Botanical Garden,Heal All,Prunella vulgaris,,NA,NA, ,,NA
576,Montreal Botanical Garden,Plum,Prunus nigra,,NA,NA, ,,NA
577,Montreal Botanical Garden,Plum,Prunus nigra,,NA,NA,Canada,Quebec,NA
578,Montreal Botanical Garden,Plum,Prunus nigra,,NA,NA, ,,NA
579,Montreal Botanical Garden,Cherry,Prunus pumila,susquehanae,NA,NA,Canada,Quebec,NA
580,Montreal Botanical Garden,Cherry,Prunus pumila,susquehanae,NA,NA,Canada,Quebec,NA
581,Montreal Botanical Garden,Cherry,Prunus pumila,susquehanae,NA,NA,Canada,Quebec,NA
582,Montreal Botanical Garden,Cherry,Prunus pumila,susquehanae,NA,NA,Canada,Quebec,NA
583,Montreal Botanical Garden,Cherry,Prunus pumila,depressa,NA,NA,Canada,Quebec,NA
584,Montreal Botanical Garden,Cherry,Prunus pumila,susquehanae,NA,NA,Canada,Quebec,NA
585,Montreal Botanical Garden,Cherry,Prunus pumila,susquehanae,NA,NA,Canada,Quebec,NA
586,Montreal Botanical Garden,Cherry,Prunus pumila,depressa,NA,NA,Canada,Quebec,NA
587,Montreal Botanical Garden,Cherry,Prunus pumila,depressa,NA,NA,Canada,Ontario,NA
588,Montreal Botanical Garden,Cherry,Prunus pumila,,NA,NA, ,,NA
589,Montreal Botanical Garden,Cherry,Prunus pumila,depressa,NA,NA,Canada,Quebec,NA
590,Montreal Botanical Garden,Cherry,Prunus pumila,depressa,NA,NA,Canada,Ontario,NA
591,Montreal Botanical Garden,Cherry,Prunus pumila,susquehanae,NA,NA,Canada,Quebec,NA
592,Montreal Botanical Garden,Cherry,Prunus pumila,depressa,NA,NA,Canada,Quebec,NA
593,Montreal Botanical Garden,Cherry,Prunus pumila,susquehanae,NA,NA,Canada,Quebec,NA
594,Montreal Botanical Garden,Cherry,Prunus pumila,depressa,NA,NA,Canada,Ontario,NA
595,Montreal Botanical Garden,Cherry,Prunus serotina,,NA,NA, ,,NA
596,Montreal Botanical Garden,Cherry,Prunus serotina,,NA,NA,Canada,Quebec,NA
597,Montreal Botanical Garden,Cherry,Prunus serotina,,NA,NA, ,,NA
598,Montreal Botanical Garden,Cherry,Prunus serotina,,NA,NA, ,,NA
599,Montreal Botanical Garden,Cherry,Prunus serotina,,NA,NA, ,,NA
600,Montreal Botanical Garden,Cherry,Prunus serotina,,NA,NA, ,,NA
601,Montreal Botanical Garden,Cherry,Prunus serotina,,NA,NA, ,,NA
602,Montreal Botanical Garden,Cherry,Prunus serotina,,NA,NA, ,,NA
603,Montreal Botanical Garden,Cherry,Prunus serotina,,NA,NA, ,,NA
604,Montreal Botanical Garden,Cherry,Prunus serotina,,NA,NA, ,,NA
605,Montreal Botanical Garden,Cherry,Prunus serotina,,NA,NA, ,,NA
606,Montreal Botanical Garden,Cherry,Prunus serotina,,NA,NA, ,,NA
607,Montreal Botanical Garden,Cherry,Prunus virginiana,Robert',NA,NA, ,,NA
608,Montreal Botanical Garden,Cherry,Prunus virginiana,virginiana,NA,NA,Canada,Quebec,NA
609,Montreal Botanical Garden,Cherry,Prunus virginiana,,NA,NA, ,,NA
610,Montreal Botanical Garden,Cherry,Prunus virginiana,virginiana,NA,NA, ,,NA
611,Montreal Botanical Garden,Cherry,Prunus virginiana,,NA,NA, ,,NA
612,Montreal Botanical Garden,Douglas fir,Pseudotsuga menziesii,,NA,NA, ,,NA
613,Montreal Botanical Garden,Douglas fir,Pseudotsuga menziesii,,NA,NA, ,,NA
614,Montreal Botanical Garden,Douglas fir,Pseudotsuga menziesii,Pendula',NA,NA, ,,NA
615,Montreal Botanical Garden,Douglas fir,Pseudotsuga menziesii,Mucronata Compacta',NA,NA, ,,NA
616,Montreal Botanical Garden,Douglas fir,Pseudotsuga menziesii,,NA,NA, ,,NA
617,Montreal Botanical Garden,Douglas fir,Pseudotsuga menziesii,,NA,NA, ,,NA
618,Montreal Botanical Garden,Douglas fir,Pseudotsuga menziesii,Fletcheri',NA,NA, ,,NA
619,Montreal Botanical Garden,Douglas fir,Pseudotsuga menziesii,,NA,NA, ,,NA
620,Montreal Botanical Garden,Douglas fir,Pseudotsuga menziesii,,NA,NA, ,,NA
621,Montreal Botanical Garden,Mountain Mint,Pycnanthemum virginianum,,NA,NA,Canada,Ontario,NA
622,Montreal Botanical Garden,Mountain Mint,Pycnanthemum virginianum,,NA,NA,Canada,Quebec,NA
623,Montreal Botanical Garden,Mountain Mint,Pycnanthemum virginianum,,NA,NA,Canada,Quebec,NA
624,Montreal Botanical Garden,Mountain Mint,Pycnanthemum virginianum,,NA,NA, ,,NA
625,Montreal Botanical Garden,Oak,Quercus alba,,NA,NA, ,,NA
626,Montreal Botanical Garden,Oak,Quercus alba,,NA,NA, ,,NA
627,Montreal Botanical Garden,Oak,Quercus bicolor,,NA,NA,Canada,Quebec,NA
628,Montreal Botanical Garden,Oak,Quercus bicolor,,NA,NA, ,,NA
629,Montreal Botanical Garden,Oak,Quercus bicolor,,NA,NA, ,,NA
630,Montreal Botanical Garden,Oak,Quercus bicolor,,NA,NA, ,,NA
631,Montreal Botanical Garden,Oak,Quercus bicolor,,NA,NA, ,,NA
632,Montreal Botanical Garden,Oak,Quercus palustris,,NA,NA, ,,NA
633,Montreal Botanical Garden,Oak,Quercus rubra,,NA,NA,Canada,Quebec,NA
634,Montreal Botanical Garden,Oak,Quercus rubra,,NA,NA, ,,NA
